,Network Measure,Score,Interaction,Gender,Strain,Care,Group,File
10,power centrality,0.17350661349495017,Oriented-Towards,Male,NACvsCC,CC,0,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group2G_interaction_30min_cam_2_Wed_07_24_2019_mjpeg_tracks.mat
11,power centrality,0.15982671983838312,Oriented-Towards,Male,NACvsCC,NAC,0,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group2G_interaction_30min_cam_2_Wed_07_24_2019_mjpeg_tracks.mat
12,power centrality,0.17541418020459265,Oriented-Towards,Male,NACvsCC,CC,0,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group3I_interaction_30min_cam_2_Tue_07_30_2019_mjpeg_tracks.mat
13,power centrality,0.1579191531287407,Oriented-Towards,Male,NACvsCC,NAC,0,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group3I_interaction_30min_cam_2_Tue_07_30_2019_mjpeg_tracks.mat
14,power centrality,0.16444845720555618,Oriented-Towards,Male,NACvsCC,CC,0,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group7R_interaction_30min_cam_2_Wed_08_28_2019_mjpeg_tracks.mat
15,power centrality,0.16888487612777717,Oriented-Towards,Male,NACvsCC,NAC,0,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group7R_interaction_30min_cam_2_Wed_08_28_2019_mjpeg_tracks.mat
16,power centrality,0.16450605854032394,Oriented-Towards,Male,NACvsCC,CC,0,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group9X_interaction_30min_cam_2_Wed_09_18_2019_mjpeg_tracks.mat
17,power centrality,0.16882727479300938,Oriented-Towards,Male,NACvsCC,NAC,0,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group9X_interaction_30min_cam_2_Wed_09_18_2019_mjpeg_tracks.mat
18,power centrality,0.16255570056625734,Oriented-Towards,Female,CCvsCC,CC1,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group10Q_interaction_30min_cam_2_Thu_08_08_2019_mjpeg_tracks.mat
19,power centrality,0.17077763276707597,Oriented-Towards,Female,CCvsCC,CC2,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group10Q_interaction_30min_cam_2_Thu_08_08_2019_mjpeg_tracks.mat
20,power centrality,0.1540573330834044,Oriented-Towards,Female,CCvsCC,CC1,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group1_Interaction_30min_cam_2_Thu_01_10_2019_mjpeg_tracks.mat
21,power centrality,0.17927600024992893,Oriented-Towards,Female,CCvsCC,CC2,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group1_Interaction_30min_cam_2_Thu_01_10_2019_mjpeg_tracks.mat
22,power centrality,0.1410128483684117,Oriented-Towards,Female,CCvsCC,CC1,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group2G_interaction_30mins_cam_2_Tue_01_15_2019_mjpeg_tracks.mat
23,power centrality,0.19232048496492168,Oriented-Towards,Female,CCvsCC,CC2,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group2G_interaction_30mins_cam_2_Tue_01_15_2019_mjpeg_tracks.mat
24,power centrality,0.1276367861811992,Oriented-Towards,Female,CCvsCC,CC1,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group3K_interaction_30mins_cam_2_Thu_03_14_2019_mjpeg_tracks.mat
25,power centrality,0.20569654715213415,Oriented-Towards,Female,CCvsCC,CC2,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group3K_interaction_30mins_cam_2_Thu_03_14_2019_mjpeg_tracks.mat
26,power centrality,0.13114985995258244,Oriented-Towards,Female,CCvsCC,CC1,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group4L_interaction_30min_cam_2_Thu_03_28_2019_mjpeg_tracks.mat
27,power centrality,0.2021834733807509,Oriented-Towards,Female,CCvsCC,CC2,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group4L_interaction_30min_cam_2_Thu_03_28_2019_mjpeg_tracks.mat
28,power centrality,0.15059137738840198,Oriented-Towards,Female,CCvsCC,CC1,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group5P_30minutes_interaction_cam_2_Wed_04_17_2019_mjpeg_tracks.mat
29,power centrality,0.18274195594493137,Oriented-Towards,Female,CCvsCC,CC2,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group5P_30minutes_interaction_cam_2_Wed_04_17_2019_mjpeg_tracks.mat
30,power centrality,0.19558012332138916,Oriented-Towards,Female,CCvsCC,CC1,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group6O_30minutes_interaction__cam_2_Wed_04_17_2019_mjpeg_tracks.mat
31,power centrality,0.1377532100119442,Oriented-Towards,Female,CCvsCC,CC2,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group6O_30minutes_interaction__cam_2_Wed_04_17_2019_mjpeg_tracks.mat
32,power centrality,0.16996600872691078,Oriented-Towards,Female,CCvsCC,CC1,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group7R_Interaction_30min_cam_2_Tue_04_23_2019_mjpeg_tracks.mat
33,power centrality,0.16336732460642253,Oriented-Towards,Female,CCvsCC,CC2,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group7R_Interaction_30min_cam_2_Tue_04_23_2019_mjpeg_tracks.mat
34,power centrality,0.15859362244426667,Oriented-Towards,Female,CCvsCC,CC1,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group7Z_30minutes_interaction_cam_2_Wed_06_19_2019_mjpeg_tracks.mat
35,power centrality,0.17473971088906662,Oriented-Towards,Female,CCvsCC,CC2,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group7Z_30minutes_interaction_cam_2_Wed_06_19_2019_mjpeg_tracks.mat
36,power centrality,0.1640899271409962,Oriented-Towards,Female,CCvsCC,CC1,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group8M_interaction_30min_cam_2_Thu_08_01_2019_mjpeg_tracks.mat
37,power centrality,0.1692434061923371,Oriented-Towards,Female,CCvsCC,CC2,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group8M_interaction_30min_cam_2_Thu_08_01_2019_mjpeg_tracks.mat
38,power centrality,0.17525053198326784,Oriented-Towards,Female,CCvsCC,CC1,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group9L_interaction_30min_cam_2_Thu_08_01_2019_mjpeg_tracks.mat
39,power centrality,0.1580828013500655,Oriented-Towards,Female,CCvsCC,CC2,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group9L_interaction_30min_cam_2_Thu_08_01_2019_mjpeg_tracks.mat
