,Network Measure,Score,Interaction,Gender,Strain,Care,Group,File
0,power centrality,0.12890625,Head-Head,Male,NACvsCC,CC,0,fixed_Male-NacvsCC_3vs3Males_P60_CCvsNAC_Group8V_Interaction_30min_cam_2_Sat_09_07_2019_mjpeg_tracks.mat
1,power centrality,0.20442708333333334,Head-Head,Male,NACvsCC,NAC,0,fixed_Male-NacvsCC_3vs3Males_P60_CCvsNAC_Group8V_Interaction_30min_cam_2_Sat_09_07_2019_mjpeg_tracks.mat
2,power centrality,0.1875,Head-Head,Male,NACvsCC,CC,0,fixed_Male-NacvsCC_3vs3Males_P60_NACvsCC_Group4N_interaction_30min_cam_2_Tue_08_06_2019_mjpeg_tracks.mat
3,power centrality,0.14583333333333331,Head-Head,Male,NACvsCC,NAC,0,fixed_Male-NacvsCC_3vs3Males_P60_NACvsCC_Group4N_interaction_30min_cam_2_Tue_08_06_2019_mjpeg_tracks.mat
4,power centrality,0.153125,Head-Head,Male,NACvsCC,CC,0,fixed_Male-NacvsCC_3vs3Males_P60_NACvsCC_Group5O_interaction_30min_cam_2_Tue_08_06_2019_mjpeg_tracks.mat
5,power centrality,0.18020833333333336,Head-Head,Male,NACvsCC,NAC,0,fixed_Male-NacvsCC_3vs3Males_P60_NACvsCC_Group5O_interaction_30min_cam_2_Tue_08_06_2019_mjpeg_tracks.mat
6,power centrality,0.1722972972972973,Head-Head,Male,NACvsCC,CC,0,fixed_Male-NacvsCC_3vs3Males_P60_NACvsCC_Group6P_interaction_30min_cam_2_Wed_08_07_2019_mjpeg_tracks.mat
7,power centrality,0.16103603603603608,Head-Head,Male,NACvsCC,NAC,0,fixed_Male-NacvsCC_3vs3Males_P60_NACvsCC_Group6P_interaction_30min_cam_2_Wed_08_07_2019_mjpeg_tracks.mat
8,power centrality,0.1962962962962963,Head-Head,Male,NACvsCC,CC,0,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group1F_interaction_30min_cam_2_Wed_07_24_2019_mjpeg_tracks.mat
9,power centrality,0.13703703703703704,Head-Head,Male,NACvsCC,NAC,0,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group1F_interaction_30min_cam_2_Wed_07_24_2019_mjpeg_tracks.mat
10,power centrality,0.18611111111111106,Head-Head,Male,NACvsCC,CC,0,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group2G_interaction_30min_cam_2_Wed_07_24_2019_mjpeg_tracks.mat
11,power centrality,0.1472222222222222,Head-Head,Male,NACvsCC,NAC,0,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group2G_interaction_30min_cam_2_Wed_07_24_2019_mjpeg_tracks.mat
12,power centrality,0.17959770114942533,Head-Head,Male,NACvsCC,CC,0,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group3I_interaction_30min_cam_2_Tue_07_30_2019_mjpeg_tracks.mat
13,power centrality,0.15373563218390807,Head-Head,Male,NACvsCC,NAC,0,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group3I_interaction_30min_cam_2_Tue_07_30_2019_mjpeg_tracks.mat
14,power centrality,0.18813131313131312,Head-Head,Male,NACvsCC,CC,0,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group7R_interaction_30min_cam_2_Wed_08_28_2019_mjpeg_tracks.mat
15,power centrality,0.1452020202020202,Head-Head,Male,NACvsCC,NAC,0,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group7R_interaction_30min_cam_2_Wed_08_28_2019_mjpeg_tracks.mat
16,power centrality,0.18571428571428572,Head-Head,Male,NACvsCC,CC,0,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group9X_interaction_30min_cam_2_Wed_09_18_2019_mjpeg_tracks.mat
17,power centrality,0.14761904761904757,Head-Head,Male,NACvsCC,NAC,0,fixed_Male-NacvsCC_3vs3Males_P60_NacvsCC_Group9X_interaction_30min_cam_2_Wed_09_18_2019_mjpeg_tracks.mat
18,power centrality,0.13293650793650796,Head-Head,Female,CCvsCC,CC1,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group10Q_interaction_30min_cam_2_Thu_08_08_2019_mjpeg_tracks.mat
19,power centrality,0.20039682539682543,Head-Head,Female,CCvsCC,CC2,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group10Q_interaction_30min_cam_2_Thu_08_08_2019_mjpeg_tracks.mat
20,power centrality,0.18115942028985504,Head-Head,Female,CCvsCC,CC1,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group1_Interaction_30min_cam_2_Thu_01_10_2019_mjpeg_tracks.mat
21,power centrality,0.15217391304347822,Head-Head,Female,CCvsCC,CC2,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group1_Interaction_30min_cam_2_Thu_01_10_2019_mjpeg_tracks.mat
22,power centrality,0.1171875,Head-Head,Female,CCvsCC,CC1,0,fixed_Female-CCvsCC_3vs3Females_P60_CCvsCC_Group2G_interaction_30mins_cam_2_Tue_01_15_2019_mjpeg_tracks.mat
