,Network Measure,Score,Interaction,Gender,Strain,Care,Group,File
38,closeness centrality,-0.8087381681418754,Head-Tail,Female,FCvsCC,CC,20,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group11K_interaction_30min_cam_2_Tue_07_16_2019_mjpeg_tracks.mat
39,closeness centrality,1.4487422713523335,Head-Tail,Female,FCvsCC,FC,20,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group11K_interaction_30min_cam_2_Tue_07_16_2019_mjpeg_tracks.mat
40,closeness centrality,0.38237447998481033,Head-Tail,Female,FCvsCC,CC,21,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group12H_interaction_30min_cam_2_Wed_07_17_2019_mjpeg_tracks.mat
41,closeness centrality,-0.6039312482090563,Head-Tail,Female,FCvsCC,FC,21,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group12H_interaction_30min_cam_2_Wed_07_17_2019_mjpeg_tracks.mat
42,closeness centrality,-0.354704684205279,Head-Tail,Female,FCvsCC,CC,22,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group1_Interaction_0_30_min_cam_2_Wed_09_26_2018_mjpeg_tracks.mat
43,closeness centrality,0.6195340375147745,Head-Tail,Female,FCvsCC,FC,22,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group1_Interaction_0_30_min_cam_2_Wed_09_26_2018_mjpeg_tracks.mat
44,closeness centrality,-0.3461296467387109,Head-Tail,Female,FCvsCC,CC,23,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group2_0-30mins_interaction_cam_2_Wed_10_10_2018_mjpeg_tracks.mat
45,closeness centrality,-0.029728298214722098,Head-Tail,Female,FCvsCC,FC,23,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group2_0-30mins_interaction_cam_2_Wed_10_10_2018_mjpeg_tracks.mat
46,closeness centrality,-0.15020121745891946,Head-Tail,Female,FCvsCC,CC,24,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group3_Interaction_30min_cam_2_Thu_11_01_2018_mjpeg_tracks.mat
47,closeness centrality,0.8013929666627284,Head-Tail,Female,FCvsCC,FC,24,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group3_Interaction_30min_cam_2_Thu_11_01_2018_mjpeg_tracks.mat
48,closeness centrality,0.5478328023497429,Head-Tail,Female,FCvsCC,CC,25,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group4_Interaction_30min_cam_2_Tue_01_08_2019_mjpeg_tracks.mat
49,closeness centrality,-0.9174589606801785,Head-Tail,Female,FCvsCC,FC,25,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group4_Interaction_30min_cam_2_Tue_01_08_2019_mjpeg_tracks.mat
50,closeness centrality,-0.7910522261565203,Head-Tail,Female,FCvsCC,CC,26,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group5I_Interaction_30min_cam_2_Mon_03_04_2019_mjpeg_tracks.mat
51,closeness centrality,0.6909068384529041,Head-Tail,Female,FCvsCC,FC,26,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group5I_Interaction_30min_cam_2_Mon_03_04_2019_mjpeg_tracks.mat
52,closeness centrality,-0.03198450750602858,Head-Tail,Female,FCvsCC,CC,27,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group6W_training_30min_interaction_cam_2_Fri_06_07_2019_mjpeg_tracks.mat
53,closeness centrality,-0.13397575786508378,Head-Tail,Female,FCvsCC,FC,27,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group6W_training_30min_interaction_cam_2_Fri_06_07_2019_mjpeg_tracks.mat
54,closeness centrality,0.0993814419578114,Head-Tail,Female,FCvsCC,CC,28,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group7U_30min_interaction__cam_2_Tue_06_11_2019_mjpeg_tracks.mat
55,closeness centrality,-0.0037763612230824533,Head-Tail,Female,FCvsCC,FC,28,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group7U_30min_interaction__cam_2_Tue_06_11_2019_mjpeg_tracks.mat
56,closeness centrality,-0.3201028731242776,Head-Tail,Female,FCvsCC,CC,29,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group8D_interaction_30min__cam_2_Tue_06_25_2019_mjpeg_tracks.mat
57,closeness centrality,0.4119269991720751,Head-Tail,Female,FCvsCC,FC,29,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group8D_interaction_30min__cam_2_Tue_06_25_2019_mjpeg_tracks.mat
58,closeness centrality,1.257223714547198,Head-Tail,Female,FCvsCC,CC,30,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group9E_interaction_30min__cam_2_Thu_06_27_2019_mjpeg_tracks.mat
59,closeness centrality,-0.8967335434134833,Head-Tail,Female,FCvsCC,FC,30,fixed_Female-FCvsCC_3vs3Females_P60_FCvsCC_Group9E_interaction_30min__cam_2_Thu_06_27_2019_mjpeg_tracks.mat
60,closeness centrality,-0.08688483100237958,Head-Tail,Male,CCvsCC,CC1,31,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group10X_30min_interaction__cam_2_Wed_06_12_2019_mjpeg_tracks.mat
61,closeness centrality,-0.19934991290510734,Head-Tail,Male,CCvsCC,CC2,31,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group10X_30min_interaction__cam_2_Wed_06_12_2019_mjpeg_tracks.mat
62,closeness centrality,-1.1655061617363838,Head-Tail,Male,CCvsCC,CC1,32,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group11Z_interaction_30min_cam_2_Wed_09_18_2019_mjpeg_tracks.mat
63,closeness centrality,0.8489772483659433,Head-Tail,Male,CCvsCC,CC2,32,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group11Z_interaction_30min_cam_2_Wed_09_18_2019_mjpeg_tracks.mat
64,closeness centrality,-0.17780154604332593,Head-Tail,Male,CCvsCC,CC1,33,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group12A_interaction_30min_cam_2_Fri_09_20_2019_mjpeg_tracks.mat
65,closeness centrality,0.21206715778974575,Head-Tail,Male,CCvsCC,CC2,33,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group12A_interaction_30min_cam_2_Fri_09_20_2019_mjpeg_tracks.mat
66,closeness centrality,-0.23912939487203563,Head-Tail,Male,CCvsCC,CC1,34,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group1_Interaction_30min_cam_2_Tue_01_08_2019_mjpeg_tracks.mat
67,closeness centrality,0.2854733032066197,Head-Tail,Male,CCvsCC,CC2,34,fixed_Male-CCvsCC_3vs3Males_P60_CCvsCC_Group1_Interaction_30min_cam_2_Tue_01_08_2019_mjpeg_tracks.mat
